Node Number	Directional Heat Flux (W/m²)
36516	-5.0974e-008
36517	-2.0813e-008
36518	-2.2636e-007
36519	-6.8191e-008
36520	-1.0796e-007
36521	7.9398e-008
36522	-2.772e-007
36523	-5.0182e-008
36524	-9.2512e-008
36525	-6.2633e-008
36526	-5.7997e-008
36527	-6.6196e-008
36528	-3.3078e-007
36529	1.8388e-008
36530	-2.1508e-007
36531	-1.9678e-007
36532	-1.8876e-007
36533	-1.8179e-007
36534	7.9522e-008
36535	-3.3754e-007
36536	3.606e-007
36537	5.7239e-008
36538	9.8587e-008
36539	1.0636e-007
36540	5.0301e-008
36541	7.6454e-008
36542	4.7444e-008
36543	5.037e-008
36544	6.2908e-008
36545	1.5333e-007
36546	8.0939e-008
36547	1.4664e-007
36548	3.2652e-008
36549	3.6055e-008
36550	4.8634e-008
36551	2.9796e-008
36552	3.4278e-008
36553	3.2722e-008
36554	7.121e-008
36555	6.6047e-007
36556	1.5437e-007
36557	6.0992e-008
36558	3.3687e-008
36559	3.709e-008
36560	4.8962e-008
36561	2.8528e-008
36562	4.3209e-008
36563	3.5313e-008
36564	5.6601e-008
36565	6.8259e-008
36566	-3.3676e-008
36567	1.0038e-008
36568	4.0954e-008
36569	3.8115e-008
36570	3.5795e-008
36571	2.8222e-008
36572	1.0682e-009
36573	3.8828e-008
36574	-5.7669e-007
36575	-9.4173e-008
36576	-5.5552e-008
36577	1.9078e-008
36578	6.6267e-009
36579	1.6239e-008
36580	-1.2783e-007
36581	-2.416e-007
36582	-5.2346e-008
36583	-1.4578e-008
36584	-2.7029e-008
36585	9.5706e-008
36586	2.0583e-007
36587	-9.9052e-008
36588	2.4886e-007
36589	1.4846e-007
36590	1.2899e-007
36591	1.2521e-007
36592	1.1474e-007
36593	1.2285e-007
36594	6.6739e-008
36595	-3.2203e-007
36596	-8.9131e-008
36597	-2.3814e-007
36598	-2.7532e-007
36599	-1.0096e-008
36600	-2.1191e-007
36601	-2.4887e-008
36602	1.195e-007
36603	1.3249e-007
36604	2.6482e-008
36605	1.3327e-007
36606	1.1156e-007
36607	1.0002e-007
36608	1.1044e-007
36609	9.6243e-008
36610	9.9692e-008
36611	8.4863e-008
36612	9.3884e-008
36613	8.1759e-008
36614	-3.6778e-007
36615	-5.5397e-007
36616	-2.5628e-007
36617	-2.7721e-007
36618	-2.8875e-007
36619	-2.8908e-007
36620	-3.9932e-007
36621	-3.8606e-007
36622	-2.5494e-007
36623	-1.5243e-007
36624	-1.5405e-007
36625	1.7253e-007
36626	1.846e-007
36627	1.5064e-007
36628	1.21e-007
36629	-3.1541e-007
36630	-8.2251e-008
36631	-6.926e-008
36632	1.8641e-008
36633	-6.8472e-008
36634	-9.1311e-008
36635	-3.9211e-007
36636	-2.9866e-007
36637	-4.5572e-007
36638	-1.5803e-007
36639	-1.5725e-007
36640	-1.7896e-007
36641	1.0407e-007
36642	3.2931e-007
36643	1.7732e-007
36644	3.5251e-007
36645	2.6121e-007
36646	3.1525e-007
36647	2.5135e-007
36648	2.484e-007
36649	2.2893e-007
36650	2.2564e-007
36651	2.3136e-007
36652	-5.6355e-008
36653	-3.1227e-007
36654	-2.0834e-007
36655	-2.4915e-007
36656	-1.45e-007
36657	-1.4436e-007
36658	-1.543e-007
36659	-1.4747e-007
36660	-8.7039e-008
36661	3.477e-008
36662	1.0079e-007
36663	1.5482e-007
36664	5.0415e-008
36665	1.0021e-008
36666	6.5211e-008
36667	7.0935e-008
36668	-2.7984e-007
36669	-2.055e-007
36670	-2.459e-007
36671	-1.7569e-007
36672	-1.8498e-007
36673	8.3897e-008
36674	2.0096e-007
36675	1.1169e-007
36676	1.4991e-007
36677	2.0395e-007
36678	2.5757e-007
36679	-1.6391e-008
36680	-9.6999e-008
36681	-2.5336e-008
36682	-1.3438e-007
36683	-8.7964e-008
36684	-4.0045e-008
36685	1.7723e-008
36686	-3.3321e-008
36687	2.0711e-008
36688	-1.2409e-007
36689	7.7017e-008
36690	-6.1358e-008
36691	-9.8735e-008
36692	-6.4794e-008
36693	2.4315e-007
36694	7.0963e-007
36695	5.2136e-007
36696	3.3866e-007
36697	4.0636e-007
36698	5.6539e-007
36699	4.7873e-007
36700	4.2824e-007
36701	4.5538e-007
36702	4.4477e-007
36703	2.1699e-008
36704	-3.3274e-007
36705	-3.4927e-007
36706	-3.0681e-007
36707	-2.3255e-007
36708	-2.3357e-007
36709	-2.3832e-007
36710	-2.2528e-007
36711	-2.2362e-007
36712	-2.316e-007
36713	1.3373e-007
36714	4.1538e-007
36715	4.086e-007
36716	2.9991e-007
36717	3.4394e-007
36718	2.6309e-007
36719	2.6789e-007
36720	2.3393e-007
36721	2.4762e-007
36722	2.2816e-007
36723	-1.9477e-007
36724	-8.6553e-008
36725	-1.2051e-007
36726	-1.0682e-007
36727	-1.2629e-007
36728	-1.1956e-007
36729	-2.0455e-007
36730	-2.1133e-007
36731	-3.096e-007
36732	-2.7599e-007
36733	9.5846e-008
36734	2.4144e-007
36735	-3.8195e-008
36736	3.8297e-008
36737	9.7635e-009
36738	-6.7312e-008
36739	2.2091e-007
36740	3.358e-007
36741	2.5592e-007
36742	2.7114e-007
36743	1.9509e-007
36744	1.7482e-007
36745	1.5385e-007
36746	1.3425e-007
36747	-3.4798e-008
36748	7.3423e-008
36749	4.1694e-008
36750	3.218e-008
36751	8.3844e-008
36752	4.126e-007
36753	1.5233e-007
36754	3.8274e-007
36755	3.6132e-007
36756	3.1702e-007
36757	2.9478e-007
36758	2.7713e-007
36759	2.8901e-007
36760	-7.3602e-008
36761	-2.9271e-007
36762	-3.3386e-007
36763	-3.3964e-007
36764	-2.5506e-007
36765	-1.9686e-007
36766	-1.9142e-007
36767	-2.0698e-007
36768	-2.0225e-007
36769	3.6039e-008
36770	1.1328e-007
36771	2.0388e-007
36772	1.0714e-007
36773	1.1639e-007
36774	1.3734e-007
36775	1.2469e-007
36776	1.1512e-007
36777	1.3157e-007
36778	-2.3e-007
36779	-1.1197e-007
36780	-8.7219e-008
36781	-8.1776e-008
36782	-1.0399e-007
36783	-9.2608e-008
36784	3.0386e-009
36785	1.4616e-007
36786	2.387e-008
36787	9.3635e-008
36788	1.3218e-007
36789	1.3055e-009
36790	-1.1937e-007
36791	8.5433e-008
36792	-1.6639e-007
36793	-9.229e-008
36794	1.4939e-008
36795	6.2003e-008
36796	-3.4732e-008
36797	1.0055e-007
36798	3.6614e-008
36799	-2.5478e-008
36800	-1.0305e-008
36801	4.4721e-010
36802	-1.0923e-007
36803	8.8006e-009
36804	-3.5125e-008
36805	8.0147e-008
36806	-2.9702e-008
36807	4.2939e-008
36808	-2.8886e-007
36809	-2.5746e-007
36810	-2.8659e-007
36811	-4.14e-007
36812	-4.4365e-007
36813	-1.872e-007
36814	2.4768e-007
36815	2.2033e-007
36816	2.4914e-007
36817	2.3075e-007
36818	2.6437e-007
36819	1.6805e-007
36820	-1.9027e-007
36821	-1.6627e-007
36822	-3.2281e-007
36823	-2.373e-007
36824	-1.2139e-007
36825	-1.5271e-007
36826	-1.6319e-007
36827	-1.0153e-007
36828	-9.4515e-008
36829	-9.6012e-008
36830	3.7382e-008
36831	2.1924e-008
36832	-8.4905e-008
36833	-2.299e-007
36834	-1.2409e-007
36835	-5.944e-008
36836	-1.4532e-007
36837	-1.558e-007
36838	2.1199e-007
36839	1.3536e-007
36840	2.0512e-007
36841	1.6082e-007
36842	1.4201e-007
36843	2.4367e-007
36844	1.4357e-007
36845	1.3899e-007
36846	1.4941e-007
36847	1.8302e-007
36848	9.6364e-008
36849	1.9801e-007
36850	1.0443e-007
36851	4.5868e-008
36852	9.7915e-008
36853	-9.9997e-008
36854	-1.6401e-007
36855	-2.8389e-007
36856	-3.2107e-007
36857	-1.0797e-007
36858	-1.241e-007
36859	-8.9995e-008
36860	-4.4313e-008
36861	-5.5846e-008
36862	-6.4619e-008
36863	-5.6178e-008
36864	1.9943e-008
36865	-7.3084e-008
36866	-6.0174e-008
36867	-5.5111e-008
36868	-5.8605e-008
36869	-2.0962e-008
36870	-2.7766e-008
36871	-2.8065e-008
36872	-3.0193e-008
36873	2.4882e-008
36874	2.6451e-008
36875	6.1535e-008
36876	5.729e-008
36877	6.1273e-008
36878	5.6991e-008
36879	4.9869e-008
36880	8.9274e-008
36881	8.8972e-008
36882	5.6075e-008
36883	8.87e-008
36884	3.2557e-008
36885	6.5717e-008
36886	5.9285e-008
36887	6.7379e-008
36888	-2.026e-008
36889	2.814e-008
36890	-1.5254e-008
36891	4.6217e-009
36892	3.7809e-008
36893	3.135e-008
36894	3.5821e-008
36895	3.7273e-009
36896	-9.6853e-008
36897	-1.2227e-007
36898	-3.4934e-008
36899	-1.1903e-007
36900	-4.7357e-008
36901	-4.379e-008
36902	-5.0249e-008
36903	-6.9017e-008
36904	-4.5778e-008
36905	-4.6887e-008
36906	-9.9157e-008
36907	-7.7598e-008
36908	-1.5162e-007
36909	2.5621e-008
36910	-1.0179e-007
36911	-7.6672e-008
36912	-9.8362e-008
36913	-7.8129e-008
36914	6.7567e-008
36915	1.4045e-007
36916	1.5568e-007
36917	7.4823e-008
36918	1.5101e-007
36919	6.9015e-008
36920	1.8519e-008
36921	4.5664e-008
36922	5.9356e-008
36923	3.5049e-008
36924	-6.2472e-008
36925	3.0747e-008
36926	2.9521e-008
36927	1.0693e-007
36928	-9.7654e-009
36929	1.588e-009
36930	9.4567e-009
36931	-9.0273e-009
36932	-6.438e-008
36933	-5.6441e-008
36934	-9.5728e-008
36935	-7.2071e-008
36936	-7.6506e-008
36937	3.224e-006
36938	2.1943e-007
36939	2.1423e-006
36940	1.8986e-006
36941	1.635e-006
36942	2.8183e-007
36943	4.721e-006
36944	1.6216e-006
36945	1.5862e-006
36946	1.6527e-006
36947	2.923e-006
36948	7.8053e-006
36949	3.1765e-006
36950	3.0082e-006
36951	6.2625e-006
36952	3.252e-006
36953	-7.5497e-008
36954	2.9738e-006
36955	1.613e-007
36956	-2.7088e-007
36957	-3.7197e-008
36958	1.6757e-006
36959	7.8934e-007
36960	2.4648e-007
36961	-4.6172e-006
36962	-3.3372e-006
36963	-8.7665e-007
36964	-1.9064e-006
36965	-2.0383e-006
36966	-1.6902e-006
36967	-1.6911e-006
36968	-1.6797e-006
36969	-1.7935e-006
36970	-2.0485e-006
36971	-7.3629e-006
36972	-2.6603e-006
36973	-2.8621e-006
36974	-3.0909e-006
36975	-6.3763e-006
36976	-3.91e-006
36977	-5.3724e-006
36978	-3.297e-007
36979	-5.0147e-007
36980	-1.9908e-006
36981	-2.3987e-006
36982	-1.0916e-006
36983	-1.0856e-006
36984	5.6115e-008
36985	5.312e-007
36986	-3.7994e-007
36987	2.0888e-006
36988	4.5461e-006
36989	3.963e-006
36990	2.9449e-006
36991	6.697e-006
36992	4.1268e-006
36993	6.5127e-006
36994	1.7663e-007
36995	-3.6443e-008
36996	5.9776e-006
36997	1.1829e-006
36998	1.8558e-006
36999	1.5788e-006
37000	1.5942e-006
37001	-4.2106e-007
37002	-7.4548e-007
37003	-7.1043e-007
37004	-4.928e-007
37005	-5.0044e-007
37006	-4.9262e-007
37007	-8.2272e-007
37008	-2.7429e-007
37009	-3.4583e-007
37010	3.9555e-007
37011	6.5932e-007
37012	9.1056e-007
37013	-6.3387e-008
37014	4.9808e-007
37015	4.9511e-007
37016	5.2414e-007
37017	5.3252e-007
37018	2.776e-007
37019	3.129e-007
37020	2.905e-007
37021	2.6706e-007
37022	-1.2625e-007
37023	-6.58e-007
37024	-4.8521e-007
37025	-3.1602e-007
37026	-8.4844e-007
37027	-3.3185e-007
37028	-8.6715e-008
37029	-2.5838e-007
37030	1.9323e-007
37031	-5.711e-007
37032	-1.4861e-007
37033	-1.9619e-007
37034	-1.0979e-007
37035	-1.7789e-007
37036	-1.1441e-007
37037	7.6042e-007
37038	8.8876e-007
37039	3.1758e-007
37040	1.625e-007
37041	3.2567e-007
37042	-7.2441e-008
37043	3.8856e-007
37044	3.7039e-007
37045	1.0061e-007
37046	1.5797e-007
37047	7.9124e-008
37048	1.4049e-007
37049	7.1268e-008
37050	-1.4297e-007
37051	-6.3314e-007
37052	-5.1189e-007
37053	1.4952e-007
37054	-3.0189e-007
37055	-2.9407e-007
37056	-6.1184e-007
37057	-1.2961e-007
37058	-2.0506e-007
37059	-1.6623e-007
37060	-4.912e-007
37061	-6.2417e-007
37062	-1.1559e-007
37063	-8.4253e-008
37064	-7.5742e-008
37065	-1.1383e-007
37066	-8.9854e-008
37067	-1.0096e-007
37068	-1.4729e-007
37069	-9.1611e-008
37070	-1.5904e-007
37071	-9.6652e-008
37072	-3.0983e-008
37073	-5.0052e-008
37074	-4.7476e-008
37075	-8.668e-008
37076	-3.4337e-008
37077	-2.1409e-008
37078	-3.409e-008
37079	-1.2057e-008
37080	1.8882e-008
37081	3.4828e-008
37082	-1.7624e-008
37083	-1.5047e-008
37084	7.4927e-010
37085	-1.9086e-009
37086	-2.4043e-010
37087	2.5517e-009
37088	5.5526e-008
37089	2.9459e-008
37090	4.7547e-008
37091	6.3344e-008
37092	7.5826e-008
37093	6.6927e-008
37094	-9.1535e-008
37095	-9.1212e-008
37096	1.0047e-008
37097	-7.549e-008
37098	-9.1752e-008
37099	-8.3717e-008
37100	-8.0134e-008
37101	-6.9975e-008
37102	1.4627e-007
37103	6.8109e-007
37104	7.4531e-007
37105	9.3761e-007
37106	3.3282e-007
37107	3.2985e-007
37108	1.299e-007
37109	2.505e-007
37110	1.6512e-007
37111	5.6224e-007
37112	1.3983e-007
37113	1.1234e-007
37114	6.4071e-008
37115	1.4764e-007
37116	5.1476e-008
37117	1.2115e-007
37118	8.9196e-008
37119	7.8418e-008
37120	1.1178e-007
37121	1.2524e-007
37122	-3.0679e-008
37123	5.6305e-008
37124	4.5882e-008
37125	8.1097e-008
37126	3.938e-008
37127	2.8495e-008
37128	5.5807e-008
37129	2.2339e-008
37130	2.776e-008
37131	2.6046e-008
37132	-3.6627e-008
37133	-5.3552e-008
37134	-6.1779e-008
37135	-6.4437e-008
37136	-4.8036e-008
37137	-6.2769e-008
37138	-5.4408e-007
37139	-3.1497e-007
37140	-3.824e-007
37141	-3.4105e-007
37142	-9.244e-007
37143	-6.8249e-007
37144	-3.0738e-007
37145	-3.6715e-007
37146	-4.7287e-007
37147	-7.4796e-007
37148	-2.6098e-007
37149	-3.2167e-007
37150	-9.0611e-007
37151	-7.2678e-007
37152	-3.7269e-007
37153	-3.7735e-007
37154	-3.2513e-008
37155	1.8451e-007
37156	1.2917e-007
37157	2.8886e-007
37158	9.2424e-008
37159	9.5022e-008
37160	1.1335e-007
37161	-9.6213e-008
37162	-5.4864e-008
37163	6.3483e-008
37164	-8.1261e-007
37165	2.0648e-008
37166	-1.7592e-007
37167	-1.3192e-007
37168	-2.323e-007
37169	-1.0798e-007
37170	-6.8859e-009
37171	-3.4922e-010
37172	-1.0997e-008
37173	-1.0566e-008
37174	-1.573e-009
37175	5.4148e-007
37176	3.1156e-007
37177	3.8891e-007
37178	3.095e-007
37179	6.0349e-007
37180	9.5796e-008
37181	1.639e-008
37182	-4.5809e-009
37183	7.6242e-007
37184	6.2585e-007
37185	2.6046e-007
37186	2.6057e-007
37187	5.3795e-007
37188	6.2671e-007
37189	3.1683e-007
37190	3.1739e-007
37191	5.4967e-007
37192	5.8945e-007
37193	9.461e-007
37194	8.6434e-007
37195	1.9678e-007
37196	-1.56e-007
37197	-1.6851e-007
37198	-2.2771e-007
37199	-6.6566e-008
37200	-5.3566e-008
37201	1.6891e-007
37202	1.0971e-007
37203	4.463e-007
37204	2.6589e-007
37205	-1.8414e-007
37206	1.2842e-007
37207	1.312e-007
37208	1.9436e-007
37209	1.1828e-007
37210	1.0103e-007
37211	-3.3841e-008
37212	-7.2029e-008
37213	-5.0897e-009
37214	-3.9297e-008
37215	-2.2344e-008
37216	-2.6297e-008
37217	-3.9286e-008
37218	-2.136e-007
37219	-3.1931e-007
37220	-1.5043e-007
37221	-3.2615e-007
37222	2.4651e-007
37223	1.6151e-007
37224	5.58e-008
37225	-2.1929e-007
37226	1.348e-007
37227	-6.8675e-008
37228	1.3014e-007
37229	1.1146e-007
37230	1.1811e-007
37231	1.0476e-007
37232	2.3603e-007
37233	1.329e-007
37234	1.7425e-007
37235	-4.091e-007
37236	1.4739e-007
37237	4.4122e-008
37238	1.1708e-007
37239	8.9329e-008
37240	1.0324e-007
37241	2.1104e-007
37242	-3.734e-007
37243	-1.9408e-007
37244	1.8308e-007
37245	7.9817e-008
37246	-4.3458e-008
37247	2.0738e-007
37248	1.5536e-007
37249	1.2502e-007
37250	1.3894e-007
37251	1.3813e-007
37252	1.2998e-007
37253	9.8961e-008
37254	5.7297e-008
37255	1.6213e-007
37256	8.6048e-008
37257	6.8794e-008
37258	6.0972e-008
37259	5.1852e-008
37260	5.5559e-008
37261	4.2208e-008
37262	-3.9729e-009
37263	1.6491e-007
37264	-1.0808e-008
37265	-1.2845e-007
37266	6.3754e-008
37267	3.1359e-008
37268	5.1688e-008
37269	5.834e-008
37270	4.4989e-008
37271	-7.6478e-008
37272	-1.8388e-007
37273	-2.4308e-007
37274	-8.1935e-008
37275	-6.8935e-008
37276	-7.1668e-008
37277	-8.8961e-008
37278	-7.8854e-008
37279	4.7166e-008
37280	1.2958e-008
37281	2.5959e-008
37282	2.209e-008
37283	2.3225e-008
37284	-8.2368e-010
37285	1.503e-008
37286	5.9318e-009
37287	1.297e-008
37288	1.6039e-008
37289	3.3254e-009
37290	-1.9648e-007
37291	-2.2677e-007
37292	1.6966e-007
37293	-1.4021e-007
37294	-5.8829e-008
37295	-1.3965e-007
37296	-1.1834e-007
37297	-1.0157e-007
37298	-9.146e-008
37299	-2.5558e-007
37300	8.1009e-008
37301	-9.9403e-008
37302	-5.8727e-008
37303	-8.4171e-008
37304	-1.3955e-007
37305	-1.0146e-007
37306	-9.1358e-008
37307	-2.3422e-007
37308	-1.3413e-007
37309	-2.1353e-007
37310	8.045e-008
37311	3.7934e-008
37312	-1.0379e-007
37313	-1.0895e-007
37314	-1.0545e-007
37315	-2.1718e-007
37316	1.3947e-007
37317	5.7711e-008
37318	-8.9016e-008
37319	1.5195e-008
37320	-1.0457e-007
37321	-1.2653e-007
37322	-1.4853e-007
37323	-1.3175e-007
37324	-1.3169e-007
37325	-1.3006e-007
37326	-1.2621e-007
37327	-1.0078e-007
37328	-7.2719e-008
37329	-2.0115e-007
37330	-7.6831e-008
37331	-6.7407e-008
37332	-1.1654e-007
37333	-7.0441e-008
37334	-7.2095e-008
37335	-1.3618e-007
37336	-1.5715e-007
37337	-7.2544e-008
37338	1.1528e-007
37339	6.5196e-008
37340	-2.6441e-008
37341	-2.8095e-008
37342	8.7742e-008
37343	1.2081e-007
37344	8.4062e-008
37345	8.666e-008
37346	1.3798e-007
37347	1.0499e-007
37348	7.7235e-008
37349	5.8747e-009
37350	-4.7734e-009
37351	-4.3416e-009
37352	4.6509e-009
37353	-1.7436e-009
37354	4.9579e-008
37355	-4.4486e-008
37356	5.921e-009
37357	1.6163e-009
37358	-4.0937e-009
37359	-1.1169e-008
37360	1.9362e-009
37361	-3.7517e-011
37362	1.0682e-007
37363	2.2517e-007
37364	-2.3309e-008
37365	8.2645e-008
37366	-9.0922e-009
37367	4.9648e-008
37368	2.1897e-008
37369	5.0622e-006
37370	5.447e-006
37371	-5.4324e-008
37372	7.099e-007
37373	1.9176e-006
37374	2.4402e-006
37375	2.0418e-006
37376	2.4483e-006
37377	-5.5766e-006
37378	-6.7214e-007
37379	-2.2098e-006
37380	-1.7826e-006
37381	-2.7227e-006
37382	-7.2052e-007
37383	-4.7674e-006
37384	-2.2617e-006
37385	2.6686e-006
37386	2.1815e-006
37387	5.9622e-006
37388	2.7122e-006
37389	1.5588e-006
37390	1.0058e-006
37391	1.0451e-006
37392	2.1491e-006
37393	3.6775e-006
37394	-1.5328e-006
37395	-3.5871e-007
37396	-1.48e-006
37397	-1.0352e-006
37398	-1.2857e-006
37399	-2.3088e-006
37400	-3.6144e-006
37401	-1.3882e-006
37402	-2.0121e-006
37403	5.8943e-007
37404	-4.3128e-007
37405	-4.319e-006
37406	-2.2688e-006
37407	-4.8286e-008
37408	-4.0609e-006
37409	-1.8456e-006
37410	-1.8781e-006
37411	-6.5281e-006
37412	-7.3553e-006
37413	-1.6003e-006
37414	-1.4514e-006
37415	-3.0106e-006
37416	-3.8024e-006
37417	-3.449e-006
37418	-3.0075e-006
37419	-7.8427e-006
37420	-1.5385e-006
37421	-1.8125e-006
37422	-5.8336e-006
37423	-3.0762e-006
37424	-4.7107e-006
37425	-2.6489e-006
37426	-9.2471e-006
37427	-3.067e-006
37428	-3.2122e-006
37429	-6.1261e-006
37430	-6.1103e-006
37431	-5.0008e-006
37432	-9.2195e-006
37433	-2.557e-006
37434	-3.0718e-006
37435	-7.2971e-006
37436	-5.0056e-006
37437	-5.179e-006
37438	-8.8585e-006
37439	-3.1546e-006
37440	-2.5245e-006
37441	-6.1277e-006
37442	-5.1466e-006
37443	-5.4587e-006
37444	-7.3093e-006
37445	-2.7427e-006
37446	-2.826e-006
37447	-4.6485e-006
37448	-5.1301e-006
37449	-4.6494e-006
37450	-1.0121e-006
37451	-1.5222e-006
37452	-5.659e-006
37453	-3.4289e-006
37454	-2.5713e-006
37455	-2.5682e-006
37456	4.845e-007
37457	-3.5121e-006
37458	5.5457e-008
37459	-1.6757e-006
37460	-1.93e-006
37461	-1.5829e-006
37462	-1.5408e-006
37463	-1.9882e-006
37464	-2.1176e-006
37465	-3.9459e-006
37466	-5.7692e-006
37467	-4.1904e-006
37468	-4.0804e-006
37469	-3.8406e-006
37470	8.2545e-006
37471	4.9953e-006
37472	1.2464e-006
37473	7.9074e-007
37474	2.8307e-006
37475	3.8579e-006
37476	2.4982e-006
37477	2.8757e-006
37478	3.0499e-006
37479	3.1957e-006
37480	2.7104e-006
37481	4.972e-006
37482	9.7175e-006
37483	3.36e-006
37484	4.8203e-006
37485	4.7504e-006
37486	3.0801e-006
37487	-9.3074e-008
37488	2.8857e-007
37489	1.0575e-007
37490	3.2083e-006
37491	1.5362e-006
37492	5.1191e-006
37493	1.4865e-006
37494	1.5174e-006
37495	1.8562e-006
37496	7.0002e-006
37497	-9.8089e-008
37498	-2.871e-007
37499	1.0096e-005
37500	4.5434e-006
37501	1.8884e-006
37502	9.1079e-007
37503	7.1707e-007
37504	9.417e-007
37505	1.035e-005
37506	4.3977e-006
37507	7.476e-006
37508	6.3842e-006
37509	5.9742e-006
37510	9.0649e-006
37511	3.1104e-006
37512	3.252e-006
37513	5.0396e-006
37514	4.8285e-006
37515	4.8417e-006
37516	7.5105e-006
37517	3.2103e-006
37518	2.9707e-006
37519	6.9875e-006
37520	4.702e-006
37521	4.8934e-006
37522	1.3586e-006
37523	1.7955e-006
37524	5.8184e-006
37525	3.0889e-006
37526	3.4787e-006
37527	2.6905e-006
37528	-4.2976e-006
37529	-3.6431e-006
37530	-2.4836e-006
37531	-2.035e-006
37532	-2.2576e-006
37533	-1.2305e-006
37534	-2.5901e-006
37535	-1.8927e-006
37536	-1.8484e-006
37537	-2.4917e-006
37538	-2.4907e-006
37539	-4.1037e-006
37540	-2.6434e-006
37541	-2.7133e-006
37542	-2.5432e-006
37543	3.7689e-006
37544	2.2453e-006
37545	2.1076e-006
37546	2.1305e-006
37547	2.1727e-006
37548	3.6374e-006
37549	3.9157e-006
37550	2.5688e-006
37551	1.9924e-006
37552	2.3565e-006
37553	1.5647e-006
37554	1.9181e-006
37555	2.3596e-006
37556	1.8506e-006
37557	1.6798e-006
37558	1.6301e-006
37559	1.8629e-006
37560	-1.436e-007
37561	3.4239e-006
37562	1.4352e-006
37563	1.8127e-006
37564	1.7603e-006
37565	1.7212e-006
37566	1.785e-006
37567	3.092e-006
37568	1.7611e-006
37569	1.7675e-006
37570	1.8283e-006
37571	1.8263e-006
37572	2.2556e-006
37573	3.3176e-006
37574	1.7765e-006
37575	3.5545e-006
37576	-5.8234e-007
37577	2.3831e-006
37578	2.1412e-006
37579	1.6478e-006
37580	2.5085e-006
37581	2.2124e-006
37582	2.1151e-006
37583	2.9611e-006
37584	1.1387e-006
37585	6.5704e-007
37586	1.1377e-006
37587	1.605e-006
37588	1.6303e-006
37589	1.5205e-006
37590	3.5079e-006
37591	-9.528e-008
37592	1.6297e-006
37593	1.3841e-006
37594	8.8588e-007
37595	5.7374e-007
37596	1.9521e-006
37597	1.8555e-006
37598	1.547e-006
37599	1.5131e-006
37600	3.6231e-006
37601	-6.0208e-007
37602	1.6894e-006
37603	1.516e-006
37604	2.3095e-006
37605	2.1431e-006
37606	2.1592e-006
37607	2.9632e-006
37608	4.9202e-008
37609	1.8899e-006
37610	6.4968e-008
37611	1.1745e-006
37612	1.9014e-006
