Element Number	Volume (m³)
15802	1.0265e-007
15803	2.4679e-007
15804	2.3081e-007
15805	1.3705e-006
15806	1.6148e-007
15807	4.497e-008
15808	6.9149e-008
15809	9.1002e-008
15810	3.8215e-007
15811	4.2263e-007
15812	1.288e-007
15813	9.4798e-008
15814	6.097e-007
15815	7.3258e-007
15816	4.78e-007
15817	5.8951e-008
15818	1.1364e-007
15819	1.2032e-007
15820	9.7375e-008
15821	7.442e-008
15822	4.5097e-007
15823	7.0663e-008
15824	1.2736e-007
15825	6.7491e-008
15826	6.4235e-008
15827	1.504e-007
15828	5.7876e-008
15829	1.1961e-007
15830	2.5315e-006
15831	1.6714e-006
15832	2.9726e-006
15833	1.1806e-006
15834	1.0604e-007
15835	3.3131e-007
15836	3.9798e-007
15837	7.4832e-008
15838	1.0764e-006
15839	1.1842e-007
15840	9.9557e-008
15841	2.0021e-007
15842	4.1339e-007
15843	1.9613e-007
15844	1.3369e-007
15845	1.113e-007
15846	2.0396e-007
15847	1.2599e-007
15848	2.7323e-007
15849	7.5962e-008
15850	9.9189e-008
15851	3.8869e-007
15852	3.7225e-007
15853	6.177e-007
15854	4.0958e-007
15855	8.7231e-008
15856	1.211e-007
15857	2.0686e-007
15858	1.2713e-007
15859	8.393e-008
15860	7.818e-007
15861	4.0866e-007
15862	6.7466e-007
15863	1.3721e-007
15864	2.0663e-007
15865	3.6803e-007
15866	7.1396e-008
15867	6.5091e-008
15868	4.5447e-007
15869	8.4977e-007
15870	3.1494e-007
15871	4.3324e-007
15872	1.6607e-007
15873	1.0993e-007
15874	1.0352e-006
15875	5.4602e-007
15876	2.8698e-007
15877	5.0723e-007
15878	7.6215e-007
15879	2.8698e-007
15880	6.6351e-008
15881	7.8468e-007
15882	2.0074e-007
15883	1.1374e-007
15884	6.3339e-007
15885	2.3484e-007
15886	1.6965e-007
15887	2.0023e-007
15888	3.7115e-007
15889	5.7033e-008
15890	1.5582e-007
15891	8.0015e-008
15892	1.4272e-007
15893	7.996e-008
15894	1.4272e-007
15895	2.4898e-007
15896	6.9522e-007
15897	5.3729e-007
15898	3.4106e-007
15899	8.2326e-007
15900	1.6998e-007
15901	1.9276e-006
15902	1.3788e-006
15903	1.3102e-006
15904	9.6075e-007
15905	4.7118e-007
15906	8.922e-008
15907	1.1141e-007
15908	7.0101e-008
15909	9.5116e-008
15910	1.3058e-007
15911	1.0689e-007
15912	8.3417e-008
15913	1.7686e-007
15914	4.4408e-008
15915	6.726e-008
15916	1.8582e-007
15917	1.5855e-007
15918	2.628e-007
15919	8.8831e-008
15920	1.7595e-007
15921	1.4452e-007
15922	1.3646e-007
15923	1.1442e-007
15924	1.8849e-007
15925	1.6881e-007
15926	2.4451e-007
15927	2.7754e-007
15928	1.8625e-007
15929	1.8795e-007
15930	1.072e-007
15931	8.4077e-008
15932	9.5761e-008
15933	1.5245e-007
15934	1.1434e-007
15935	1.0021e-007
15936	1.3102e-007
15937	7.3436e-008
15938	1.0247e-007
15939	1.3038e-007
15940	3.1626e-007
15941	1.2585e-007
15942	2.8818e-007
15943	3.3102e-007
15944	1.1039e-007
15945	4.2187e-007
15946	8.3552e-008
15947	5.7273e-008
15948	1.036e-007
15949	5.6497e-008
15950	2.0072e-007
15951	5.9422e-008
15952	4.914e-008
15953	1.9435e-007
15954	4.8888e-008
15955	1.5824e-007
15956	7.2975e-008
15957	1.8259e-007
15958	9.0571e-008
15959	5.504e-008
15960	1.2394e-007
15961	7.8068e-008
15962	1.0177e-007
15963	3.0736e-007
15964	4.5288e-007
15965	2.8029e-007
15966	9.4075e-008
15967	5.054e-008
15968	1.7948e-007
15969	4.6605e-007
15970	1.6559e-007
15971	2.1434e-007
15972	1.93e-007
15973	1.8181e-007
15974	7.1762e-008
15975	8.0565e-008
15976	1.1721e-007
15977	1.3462e-006
15978	1.4151e-007
15979	4.2033e-007
15980	5.7245e-007
15981	1.0831e-006
15982	1.2662e-006
15983	2.7298e-007
15984	1.0445e-007
15985	8.9721e-008
15986	1.2821e-007
15987	1.2576e-007
15988	1.042e-007
15989	3.5237e-007
15990	1.97e-007
15991	1.4097e-007
15992	1.8582e-007
15993	4.3807e-008
15994	2.2315e-007
15995	2.5008e-008
15996	6.9397e-008
15997	7.2785e-008
15998	1.2247e-007
15999	8.6614e-008
16000	5.5103e-007
16001	4.4838e-007
16002	1.406e-007
16003	1.3564e-007
16004	1.2239e-007
16005	1.9872e-007
16006	1.1854e-007
16007	3.8932e-007
16008	5.5297e-007
16009	2.4619e-007
16010	1.1077e-007
16011	9.5504e-008
16012	9.2218e-008
16013	2.1863e-007
16014	7.2356e-008
16015	1.4243e-007
16016	2.2978e-007
16017	6.7242e-008
16018	1.274e-006
16019	1.4834e-006
16020	4.6315e-007
16021	1.6259e-007
16022	1.9723e-006
16023	2.3453e-007
16024	1.5498e-006
16025	7.2278e-007
16026	2.0153e-007
16027	2.1986e-007
16028	1.0077e-007
16029	1.769e-007
16030	1.0077e-007
16031	2.6589e-007
16032	2.402e-007
16033	1.2725e-007
16034	9.1618e-007
16035	1.107e-006
16036	1.6312e-006
16037	9.0498e-008
16038	1.3193e-007
16039	3.4834e-007
16040	4.3029e-007
16041	6.3149e-007
16042	1.1634e-007
16043	1.5569e-007
16044	1.4621e-007
16045	6.6049e-008
16046	6.6278e-008
16047	5.8552e-008
16048	5.9856e-008
16049	7.3844e-008
16050	5.8609e-008
16051	3.4403e-007
16052	3.1924e-007
16053	3.6518e-007
16054	6.9428e-007
16055	8.428e-008
16056	1.02e-007
16057	6.7104e-007
16058	1.2603e-007
16059	1.2327e-007
16060	1.4554e-007
16061	9.1552e-008
16062	2.4647e-007
16063	3.2733e-007
16064	3.8451e-007
16065	8.2177e-008
16066	1.8158e-007
16067	2.8893e-007
16068	7.1435e-008
16069	2.234e-007
16070	1.8643e-007
16071	7.2153e-008
16072	8.3805e-008
16073	5.9808e-008
16074	1.2897e-007
16075	1.0354e-007
16076	1.0018e-007
16077	8.6467e-008
16078	1.1134e-007
16079	1.7903e-007
16080	1.88e-007
16081	1.1684e-007
16082	3.2813e-007
16083	1.1138e-007
16084	1.3079e-007
16085	9.469e-008
16086	9.1752e-008
16087	2.5717e-007
16088	7.5237e-008
16089	3.2357e-007
16090	9.7661e-008
16091	8.1859e-008
16092	9.4346e-008
16093	1.8225e-007
16094	7.4721e-008
16095	9.197e-008
16096	2.1936e-007
16097	1.2731e-007
16098	3.567e-007
16099	9.3625e-007
16100	2.2863e-007
16101	9.6334e-007
16102	5.5765e-007
16103	1.8651e-006
16104	1.5939e-007
16105	9.6285e-008
16106	5.507e-007
16107	1.6185e-007
16108	1.8885e-007
16109	2.0584e-007
16110	5.1136e-008
16111	7.2864e-008
16112	3.024e-007
16113	9.3506e-008
16114	8.5014e-008
16115	1.281e-007
16116	1.3692e-007
16117	2.1212e-007
16118	5.2211e-008
16119	3.0069e-007
16120	1.1937e-007
16121	6.5427e-008
16122	1.2731e-007
16123	1.6294e-007
16124	2.672e-007
16125	2.2427e-007
16126	5.9937e-008
16127	4.4613e-008
16128	4.9566e-008
16129	2.883e-007
16130	5.2e-008
16131	1.3925e-007
16132	6.2873e-008
16133	1.3429e-007
16134	2.1987e-007
16135	2.4056e-007
16136	9.4068e-008
16137	5.4324e-008
16138	1.2107e-007
16139	1.9718e-007
16140	5.1807e-007
16141	1.2586e-007
16142	5.8883e-007
16143	1.2156e-007
16144	2.0884e-007
16145	9.1674e-008
16146	1.0571e-007
16147	7.6232e-008
16148	7.4391e-008
16149	1.6444e-007
16150	5.7103e-008
16151	1.1018e-007
16152	2.3945e-007
16153	6.0447e-008
16154	4.8353e-008
16155	7.8715e-008
16156	8.0614e-008
16157	2.0814e-007
16158	5.6014e-008
16159	8.8333e-008
16160	7.1907e-008
16161	1.3775e-007
16162	2.1963e-007
16163	1.2206e-007
16164	8.7909e-007
16165	1.6108e-006
16166	4.4503e-006
16167	3.0222e-006
16168	6.4743e-006
16169	1.1417e-005
16170	4.4443e-006
16171	5.2091e-006
16172	2.5021e-006
16173	1.7668e-006
16174	2.1172e-006
16175	2.2034e-006
16176	1.6644e-006
16177	9.1684e-007
16178	5.465e-007
16179	5.1801e-007
16180	5.465e-007
16181	3.9647e-006
16182	3.0348e-006
16183	1.4487e-005
16184	1.3244e-005
16185	6.4368e-006
16186	7.7581e-006
16187	1.1258e-005
16188	4.8851e-006
16189	1.6546e-005
16190	2.6858e-006
16191	2.1342e-006
16192	7.9657e-006
16193	3.3419e-006
16194	5.3062e-006
16195	1.4146e-006
16196	2.5032e-006
16197	5.6637e-006
16198	4.98e-006
16199	3.5373e-006
16200	3.51e-006
16201	1.2747e-006
16202	7.5838e-007
16203	1.5326e-007
16204	3.2377e-007
16205	3.6374e-007
16206	3.0501e-007
16207	1.2403e-006
16208	7.9534e-007
16209	1.017e-006
16210	5.1452e-007
16211	1.6841e-006
16212	1.9282e-006
16213	5.5361e-007
16214	2.4924e-007
16215	5.8956e-007
16216	6.6659e-007
16217	1.8608e-006
16218	1.1288e-006
16219	9.9831e-007
16220	9.6733e-007
16221	1.2116e-006
16222	6.8193e-007
16223	1.1586e-006
16224	6.3434e-006
16225	4.2068e-006
16226	1.5281e-006
16227	5.1457e-006
16228	2.9578e-006
16229	3.6463e-006
16230	8.6488e-006
16231	3.9853e-006
16232	1.0035e-005
16233	1.51e-006
16234	2.6586e-006
16235	2.2029e-006
16236	4.034e-006
16237	3.1212e-006
16238	3.5915e-006
16239	3.7518e-006
16240	4.2181e-006
16241	6.4472e-006
16242	3.6082e-006
16243	6.2231e-006
16244	3.4958e-006
16245	2.204e-006
16246	2.4316e-006
16247	6.0637e-006
16248	5.4728e-006
16249	2.7121e-006
16250	2.6027e-006
16251	9.2968e-008
16252	1.2283e-007
16253	2.7303e-007
16254	2.5443e-007
16255	6.6637e-007
16256	2.0587e-007
16257	4.2574e-007
16258	9.3857e-007
16259	8.6571e-007
16260	1.364e-006
16261	4.4655e-007
16262	1.4195e-006
16263	6.5028e-007
16264	2.3765e-007
16265	9.2531e-008
16266	4.0032e-007
16267	4.8321e-007
16268	1.2114e-007
16269	6.2684e-008
16270	1.5232e-007
16271	1.9571e-007
16272	1.1905e-007
16273	1.1565e-007
16274	5.0371e-007
16275	4.4936e-007
16276	1.3413e-006
16277	9.7646e-007
16278	3.2748e-007
16279	1.1982e-006
16280	1.033e-006
16281	4.625e-007
16282	1.018e-006
16283	6.4366e-007
16284	1.2431e-006
16285	1.1222e-007
16286	1.2977e-007
16287	2.6248e-008
16288	1.5817e-007
16289	2.7001e-007
16290	4.0196e-007
16291	1.0271e-006
16292	6.0307e-007
16293	1.8907e-007
16294	1.0646e-007
16295	1.8575e-007
16296	1.259e-007
16297	3.2018e-007
16298	4.5362e-008
16299	7.3915e-008
16300	2.0199e-007
16301	8.7679e-008
16302	1.4589e-007
16303	6.1966e-008
16304	1.2662e-007
16305	6.0966e-008
16306	1.121e-007
16307	2.7069e-007
16308	2.7959e-007
16309	2.0431e-007
16310	3.7433e-007
16311	1.2832e-007
16312	1.7032e-007
16313	2.0469e-007
16314	1.5772e-007
16315	2.1544e-007
16316	2.2553e-007
16317	1.0308e-007
16318	1.5214e-007
16319	1.5716e-007
16320	4.7036e-007
16321	2.2633e-007
16322	8.4905e-008
16323	3.3156e-007
16324	1.7042e-007
16325	1.1933e-007
16326	7.4106e-007
16327	3.1517e-007
16328	3.6803e-007
16329	2.1622e-007
16330	4.5835e-007
16331	3.0333e-007
16332	4.9918e-007
16333	4.5222e-007
16334	3.5932e-007
16335	7.5651e-008
16336	4.7932e-008
16337	4.8639e-008
16338	8.6106e-008
16339	7.9579e-008
16340	3.8979e-008
16341	6.9678e-008
16342	9.9305e-008
16343	1.2373e-007
16344	6.8e-008
16345	2.1456e-007
16346	3.3347e-007
16347	3.6922e-007
16348	2.9142e-007
16349	1.2058e-007
16350	1.0589e-007
16351	4.5704e-007
16352	4.8439e-007
16353	2.9382e-007
16354	3.1545e-007
16355	5.0559e-007
16356	1.8069e-007
16357	4.1464e-006
16358	6.5541e-006
16359	5.3912e-006
16360	2.1784e-006
16361	2.4332e-006
16362	8.4918e-007
16363	1.2276e-006
16364	5.6431e-007
16365	6.6737e-006
16366	7.3939e-006
16367	5.9113e-007
16368	5.6431e-007
16369	6.8665e-007
16370	4.9006e-006
16371	1.92e-006
16372	4.3877e-007
16373	3.8701e-007
16374	4.394e-007
16375	2.6441e-007
16376	5.5664e-006
16377	3.1769e-006
16378	5.5544e-006
16379	3.694e-006
16380	1.0117e-006
16381	1.2229e-006
16382	9.2453e-006
16383	1.076e-006
16384	2.3209e-007
16385	3.2088e-006
16386	1.0966e-005
16387	1.1963e-005
16388	1.2431e-006
16389	9.8659e-007
16390	3.3697e-007
16391	2.8534e-007
16392	5.1342e-006
16393	3.1959e-006
16394	7.4075e-007
16395	1.2752e-005
16396	7.906e-006
16397	1.2917e-006
16398	1.2419e-006
16399	1.2347e-005
16400	6.6456e-006
16401	2.3278e-006
16402	4.0528e-007
16403	4.5737e-007
16404	9.9213e-007
16405	1.0595e-006
16406	6.7695e-007
16407	1.2374e-006
16408	2.4046e-006
16409	1.4931e-006
16410	9.1062e-007
16411	1.5025e-007
16412	1.7044e-006
16413	2.3899e-007
16414	2.8557e-007
16415	1.2417e-006
16416	2.4522e-006
16417	7.5789e-007
16418	5.5318e-007
16419	4.6406e-008
16420	6.6127e-008
16421	3.8269e-007
16422	6.1158e-008
16423	3.7135e-008
16424	1.4785e-007
16425	1.1758e-007
16426	2.4756e-007
16427	1.2298e-006
16428	7.2833e-007
16429	1.1606e-006
16430	1.7883e-006
16431	1.5491e-006
16432	9.9712e-007
16433	2.5498e-006
16434	1.0202e-006
16435	1.1411e-006
16436	5.8458e-007
16437	1.0297e-006
16438	3.6312e-007
16439	8.1645e-007
16440	3.0338e-006
16441	7.4849e-007
16442	4.1587e-007
16443	1.7664e-006
16444	1.1114e-006
16445	6.5806e-007
16446	9.3457e-007
16447	3.5836e-006
16448	4.3108e-006
16449	4.6009e-006
16450	2.3371e-007
16451	4.7315e-006
16452	1.4146e-006
16453	2.0013e-007
16454	8.8017e-008
16455	2.0874e-007
16456	1.1135e-006
16457	7.6517e-007
16458	4.6283e-007
16459	1.0982e-006
16460	1.4408e-007
16461	1.4029e-007
16462	8.6339e-008
16463	6.2781e-008
16464	1.3869e-006
16465	3.0782e-006
16466	2.2933e-007
16467	1.135e-007
16468	1.0078e-006
16469	1.9033e-007
16470	3.0345e-007
16471	1.7685e-007
16472	1.0881e-006
16473	4.929e-007
16474	1.3969e-007
16475	2.9766e-007
16476	5.0714e-007
16477	1.1626e-007
16478	6.1672e-008
16479	2.1658e-007
16480	1.6143e-007
16481	1.6018e-007
16482	5.5835e-007
16483	1.1628e-007
16484	1.593e-007
16485	5.6532e-008
16486	1.6868e-007
16487	2.4774e-007
16488	4.2962e-007
16489	4.1967e-007
16490	1.9128e-007
16491	1.7299e-007
16492	2.2816e-007
16493	1.0433e-007
16494	5.3639e-006
16495	4.9893e-007
16496	1.3081e-007
16497	1.5719e-006
16498	7.2059e-007
16499	1.9284e-006
16500	3.7893e-006
16501	3.5277e-007
16502	4.4301e-007
16503	3.0611e-007
16504	3.1479e-007
16505	1.5335e-007
16506	9.1688e-008
16507	4.9405e-007
16508	1.0737e-006
16509	3.8307e-007
16510	1.6917e-006
16511	5.0055e-006
16512	3.8717e-007
16513	5.0235e-006
16514	2.2303e-006
16515	4.8259e-006
16516	1.0109e-006
16517	1.6193e-005
16518	2.1762e-006
16519	2.1669e-006
16520	5.7501e-006
16521	2.3627e-005
16522	2.4454e-006
16523	2.8462e-007
16524	7.8084e-006
16525	2.1841e-005
16526	2.7667e-005
16527	2.9825e-005
16528	9.004e-006
16529	4.8364e-006
16530	2.4604e-005
16531	4.7893e-005
16532	8.381e-006
16533	1.1865e-005
16534	1.3585e-006
16535	3.0177e-005
16536	4.9427e-005
16537	9.201e-006
16538	8.3349e-006
16539	1.0448e-006
16540	9.1401e-007
16541	8.8739e-007
16542	4.4285e-006
16543	1.724e-006
16544	2.5075e-006
16545	8.8395e-006
16546	2.6995e-006
16547	8.8474e-006
16548	2.3687e-005
16549	5.0483e-006
16550	1.1947e-006
16551	4.964e-007
16552	6.6182e-007
16553	6.599e-007
16554	1.1759e-006
16555	4.9181e-006
16556	8.2818e-007
16557	5.0951e-007
16558	9.4941e-007
16559	4.6219e-005
16560	1.9951e-005
16561	6.599e-007
16562	3.3566e-006
16563	1.4167e-006
16564	7.0032e-007
16565	2.2715e-006
16566	5.4027e-006
16567	8.153e-007
16568	7.187e-006
16569	5.2467e-007
16570	3.6349e-005
16571	5.8706e-006
16572	5.4661e-007
16573	3.7586e-006
16574	1.8895e-006
16575	1.2094e-005
16576	7.212e-006
16577	2.9975e-007
16578	7.829e-006
16579	1.7737e-006
16580	5.6499e-006
16581	6.4141e-007
16582	4.5717e-006
16583	1.7258e-007
16584	3.4453e-006
16585	1.5662e-006
16586	3.4385e-006
16587	2.1186e-006
16588	3.4843e-006
16589	1.2567e-005
16590	3.5981e-006
16591	3.6087e-006
16592	2.737e-006
16593	1.6063e-006
16594	8.6927e-006
16595	5.5292e-006
16596	1.2035e-006
16597	8.5179e-007
16598	3.6973e-006
16599	1.1079e-006
16600	3.9699e-006
16601	1.8207e-006
16602	3.6895e-006
16603	3.3252e-006
16604	2.5582e-006
16605	1.6536e-006
16606	1.2017e-007
16607	3.5382e-007
16608	8.433e-007
16609	2.0016e-007
16610	2.3224e-007
16611	3.5812e-007
16612	2.2678e-007
16613	3.1514e-007
16614	1.5955e-007
16615	3.5468e-007
16616	7.888e-008
16617	3.4317e-007
16618	2.0634e-007
16619	1.9411e-006
16620	8.6057e-008
16621	1.3048e-007
16622	1.6528e-007
16623	7.7035e-007
16624	2.1944e-007
16625	1.6813e-007
16626	3.7087e-006
16627	6.5097e-007
16628	3.4434e-006
16629	1.4134e-007
16630	2.5959e-006
16631	1.8478e-007
16632	1.137e-007
16633	6.7682e-007
16634	7.2829e-007
16635	3.7067e-007
16636	8.4346e-007
16637	2.5914e-007
16638	2.1928e-007
16639	8.9938e-007
16640	4.2973e-007
16641	3.6886e-007
16642	3.9314e-007
16643	5.9819e-008
16644	1.4191e-007
16645	2.8224e-007
16646	1.5059e-007
16647	9.7147e-008
16648	1.3311e-007
16649	2.5079e-007
16650	8.516e-008
16651	9.9373e-008
16652	3.7405e-008
16653	2.0001e-007
16654	2.3742e-006
16655	6.5993e-006
16656	1.138e-005
16657	5.5156e-006
16658	4.8003e-005
16659	2.5663e-006
16660	1.1893e-006
16661	5.8454e-006
16662	8.7803e-006
16663	7.3114e-007
16664	9.8371e-007
16665	5.9152e-006
16666	7.5249e-006
16667	7.7929e-006
16668	4.6368e-006
16669	6.9116e-006
16670	6.5603e-006
16671	9.891e-006
16672	4.6917e-007
16673	2.1651e-006
16674	3.4687e-007
16675	3.8352e-007
16676	6.5678e-007
16677	4.8149e-007
16678	1.2352e-007
16679	4.9193e-007
16680	1.2379e-006
16681	2.9615e-007
16682	1.1234e-006
16683	1.5681e-007
16684	4.3551e-007
16685	2.7549e-007
16686	1.8941e-007
16687	9.0076e-008
16688	2.3312e-007
16689	1.1158e-007
16690	1.9126e-006
16691	4.752e-006
16692	5.0165e-008
16693	3.668e-007
16694	3.6363e-006
16695	3.5891e-006
16696	5.2916e-006
16697	3.9887e-006
16698	2.959e-006
16699	3.203e-006
16700	1.1492e-007
16701	4.0544e-006
16702	2.262e-006
16703	2.6972e-007
16704	5.3859e-007
16705	2.7351e-007
16706	2.0621e-007
16707	3.2554e-007
16708	2.7116e-007
16709	9.8682e-007
16710	7.2816e-007
16711	2.9896e-007
16712	4.8156e-007
16713	6.4766e-007
16714	2.0197e-007
16715	4.176e-007
16716	5.4527e-006
16717	5.0847e-006
16718	9.362e-007
16719	7.7839e-007
16720	1.7686e-006
16721	1.4193e-006
16722	7.5948e-008
16723	1.9702e-007
16724	1.8875e-007
16725	3.4048e-007
16726	1.2847e-007
16727	1.6439e-007
16728	4.5823e-007
16729	4.0774e-007
16730	1.8235e-007
16731	2.9189e-007
16732	1.357e-006
16733	1.7102e-006
16734	2.2912e-006
16735	1.0051e-006
16736	1.4822e-006
16737	3.0712e-007
16738	1.1527e-007
16739	2.4745e-007
16740	3.3667e-007
16741	6.585e-008
16742	8.1775e-008
16743	8.5214e-008
16744	1.205e-007
16745	3.2406e-007
16746	1.3835e-007
16747	1.0147e-007
16748	1.1471e-007
16749	1.2827e-007
16750	1.5048e-007
16751	2.6497e-006
16752	4.418e-006
16753	1.3504e-007
16754	6.2987e-006
16755	1.8476e-005
16756	1.1958e-005
16757	7.3361e-007
16758	4.7429e-007
16759	3.6044e-007
16760	1.8923e-006
16761	3.6297e-006
16762	3.443e-007
16763	8.0198e-007
16764	6.4637e-006
16765	4.2882e-006
16766	2.265e-007
16767	6.6693e-007
16768	1.5333e-007
16769	1.201e-007
16770	6.7924e-008
16771	9.7021e-008
16772	1.5745e-007
16773	5.7726e-007
16774	3.8163e-007
16775	3.3699e-007
16776	3.1041e-007
16777	1.1116e-007
16778	1.3599e-007
16779	9.3644e-007
16780	1.5649e-006
16781	7.2465e-007
16782	6.357e-007
16783	1.3591e-006
16784	9.49e-007
16785	3.9853e-006
16786	3.718e-006
16787	6.249e-007
16788	1.0366e-006
16789	1.6863e-007
16790	5.4619e-008
16791	9.0396e-007
16792	1.4844e-006
16793	1.1813e-006
16794	6.5721e-007
16795	6.71e-007
16796	3.5874e-007
16797	7.8947e-007
16798	1.6456e-006
16799	1.1702e-007
16800	1.4022e-007
16801	1.7289e-006
16802	1.3805e-006
16803	6.3233e-006
16804	9.0059e-007
16805	1.6781e-007
16806	5.2211e-008
16807	2.1846e-007
16808	7.2574e-008
16809	6.2234e-007
16810	4.6299e-007
16811	4.2559e-007
16812	1.8791e-007
16813	6.4492e-007
16814	3.6345e-007
16815	1.8334e-007
16816	1.2283e-006
16817	2.17e-006
16818	3.0049e-007
16819	5.215e-007
16820	2.1304e-007
16821	1.0056e-006
16822	1.1181e-006
16823	1.4794e-006
16824	8.5806e-007
16825	4.0733e-007
16826	1.4628e-007
16827	3.3978e-006
16828	3.6856e-006
16829	3.4031e-006
16830	2.3018e-007
16831	2.5696e-007
16832	1.126e-006
16833	2.2289e-007
16834	2.9594e-007
16835	2.5755e-007
16836	8.9018e-007
16837	2.0144e-006
16838	6.7153e-007
16839	9.7994e-008
16840	3.0249e-006
16841	3.3614e-007
16842	1.6088e-008
16843	1.4932e-008
16844	1.4219e-008
16845	9.3245e-009
16846	4.2847e-007
16847	7.4026e-008
16848	6.9904e-008
16849	1.1133e-007
16850	1.7333e-007
16851	2.174e-007
16852	1.8036e-007
16853	1.2329e-006
16854	2.6503e-006
16855	2.4462e-007
16856	1.2451e-006
16857	5.9019e-007
16858	9.675e-007
16859	1.5789e-007
16860	1.5356e-007
16861	1.2741e-007
16862	3.3894e-007
16863	3.535e-007
16864	9.3626e-009
16865	1.6626e-008
16866	7.6909e-007
16867	5.3813e-007
16868	1.6088e-008
16869	2.0608e-007
16870	2.0447e-007
16871	3.5284e-007
16872	2.4576e-007
16873	3.0609e-006
16874	2.6508e-007
16875	2.465e-007
16876	1.1075e-006
16877	3.5957e-007
16878	7.1052e-007
16879	1.3957e-007
16880	7.6351e-007
16881	1.8972e-008
16882	1.8953e-007
16883	1.7554e-007
16884	5.4522e-007
16885	8.4764e-007
16886	6.106e-007
16887	1.5802e-007
16888	6.1857e-008
16889	2.828e-007
16890	2.9581e-007
16891	2.0095e-008
16892	6.2202e-008
16893	1.1088e-007
16894	4.3959e-008
16895	9.6681e-008
16896	5.279e-007
16897	2.0538e-006
16898	2.4217e-006
16899	5.7187e-007
16900	6.3177e-007
16901	6.2218e-007
16902	5.9088e-007
16903	2.0414e-007
16904	2.2213e-007
16905	2.054e-008
16906	1.0545e-007
16907	2.861e-007
16908	3.2824e-007
16909	2.1791e-007
16910	2.004e-007
16911	1.7076e-006
16912	4.7207e-008
16913	1.928e-008
16914	1.9071e-008
16915	9.8673e-008
16916	3.3729e-007
16917	9.054e-008
16918	2.0487e-007
16919	7.0166e-007
