Node Number	Total Deformation (m)
58357	5.1208e-009
58358	5.0181e-009
58359	5.0707e-009
58360	4.4462e-009
58361	4.5614e-009
58362	4.4414e-009
58363	4.4588e-009
58364	4.4044e-009
58365	4.3204e-009
58366	4.324e-009
58367	4.3121e-009
58368	4.3362e-009
58369	4.3019e-009
58370	4.3275e-009
58371	4.2494e-009
58372	4.3238e-009
58373	4.3142e-009
58374	4.3676e-009
58375	4.385e-009
58376	4.3654e-009
58377	4.3791e-009
58378	4.1521e-009
58379	4.2117e-009
58380	4.2489e-009
58381	4.7026e-009
58382	4.6718e-009
58383	4.7394e-009
58384	4.7049e-009
58385	4.7101e-009
58386	4.6921e-009
58387	4.8166e-009
58388	5.0565e-009
58389	5.2544e-009
58390	5.1333e-009
58391	5.3332e-009
58392	5.1721e-009
58393	5.163e-009
58394	5.1141e-009
58395	5.1384e-009
58396	4.384e-009
58397	4.4236e-009
58398	4.4156e-009
58399	4.3865e-009
58400	4.148e-009
58401	4.209e-009
58402	4.1201e-009
58403	4.2286e-009
58404	4.2333e-009
58405	5.5645e-009
58406	5.5378e-009
58407	5.588e-009
58408	5.5963e-009
58409	5.5875e-009
58410	4.4721e-009
58411	4.5491e-009
58412	4.5502e-009
58413	4.4767e-009
58414	4.4709e-009
58415	4.2671e-009
58416	4.2622e-009
58417	4.2552e-009
58418	4.2226e-009
58419	4.2476e-009
58420	4.2421e-009
58421	4.6109e-009
58422	4.4883e-009
58423	4.6124e-009
58424	4.5234e-009
58425	4.4795e-009
58426	4.4979e-009
58427	4.4853e-009
58428	4.4386e-009
58429	4.4278e-009
58430	4.4404e-009
58431	4.3236e-009
58432	4.3096e-009
58433	4.2972e-009
58434	4.2937e-009
58435	4.13e-009
58436	4.1238e-009
58437	4.1431e-009
58438	4.9801e-009
58439	4.922e-009
58440	5.159e-009
58441	5.0788e-009
58442	4.7674e-009
58443	4.9383e-009
58444	5.075e-009
58445	4.8756e-009
58446	4.8428e-009
58447	5.0185e-009
58448	4.6733e-009
58449	4.725e-009
58450	4.8058e-009
58451	4.8779e-009
58452	4.8883e-009
58453	4.9991e-009
58454	4.4106e-009
58455	4.3965e-009
58456	4.4452e-009
58457	4.4434e-009
58458	4.3764e-009
58459	4.3849e-009
58460	4.4136e-009
58461	4.9508e-009
58462	4.8415e-009
58463	4.846e-009
58464	4.6887e-009
58465	4.7289e-009
58466	4.9887e-009
58467	4.8036e-009
58468	4.7771e-009
58469	4.8325e-009
58470	4.7364e-009
58471	4.6047e-009
58472	4.6061e-009
58473	4.7332e-009
58474	4.7146e-009
58475	4.6318e-009
58476	4.5691e-009
58477	4.6664e-009
58478	4.5826e-009
58479	4.5384e-009
58480	4.5652e-009
58481	4.5051e-009
58482	4.508e-009
58483	4.3939e-009
58484	4.347e-009
58485	4.1317e-009
58486	4.1889e-009
58487	4.56e-009
58488	4.4657e-009
58489	4.5438e-009
58490	4.2869e-009
58491	4.3719e-009
58492	4.3196e-009
58493	4.3538e-009
58494	4.3252e-009
58495	4.1189e-009
58496	4.1918e-009
58497	4.2082e-009
58498	4.1814e-009
58499	4.7331e-009
58500	4.7109e-009
58501	4.624e-009
58502	4.647e-009
58503	4.3952e-009
58504	4.4957e-009
58505	4.5818e-009
58506	4.4536e-009
58507	4.5355e-009
58508	4.3896e-009
58509	4.4195e-009
58510	4.4128e-009
58511	4.2667e-009
58512	4.3588e-009
58513	4.3937e-009
58514	4.3748e-009
58515	4.3685e-009
58516	4.3729e-009
58517	4.1483e-009
58518	4.2026e-009
58519	4.1247e-009
58520	4.2261e-009
58521	5.3741e-009
58522	5.4858e-009
58523	5.3374e-009
58524	5.3134e-009
58525	5.348e-009
58526	4.2938e-009
58527	4.2612e-009
58528	4.2625e-009
58529	4.2801e-009
58530	4.2614e-009
58531	4.3268e-009
58532	4.3832e-009
58533	4.1343e-009
58534	4.1296e-009
58535	4.168e-009
58536	4.8891e-009
58537	5.1598e-009
58538	4.779e-009
58539	4.8563e-009
58540	4.8173e-009
58541	5.0652e-009
58542	5.0426e-009
58543	4.9446e-009
58544	4.3894e-009
58545	4.381e-009
58546	4.2444e-009
58547	4.3491e-009
58548	4.2337e-009
58549	4.4353e-009
58550	4.4037e-009
58551	4.1919e-009
58552	4.2919e-009
58553	4.4623e-009
58554	4.2537e-009
58555	4.324e-009
58556	4.106e-009
58557	4.1362e-009
58558	4.0967e-009
58559	4.1965e-009
58560	4.1476e-009
58561	4.7598e-009
58562	4.6428e-009
58563	4.6425e-009
58564	4.6807e-009
58565	4.5438e-009
58566	4.6147e-009
58567	4.47e-009
58568	4.4653e-009
58569	4.166e-009
58570	4.2548e-009
58571	4.2991e-009
58572	4.1519e-009
58573	4.7327e-009
58574	4.6998e-009
58575	4.5617e-009
58576	4.6296e-009
58577	4.6691e-009
58578	4.7016e-009
58579	4.6339e-009
58580	4.7936e-009
58581	4.5968e-009
58582	4.6561e-009
58583	4.5314e-009
58584	4.5754e-009
58585	4.6222e-009
58586	4.5925e-009
58587	4.5448e-009
58588	4.5184e-009
58589	4.3071e-009
58590	4.3632e-009
58591	4.3563e-009
58592	5.419e-009
58593	5.3212e-009
58594	5.2437e-009
58595	5.2319e-009
58596	5.277e-009
58597	5.2453e-009
58598	5.2712e-009
58599	5.3051e-009
58600	4.9876e-009
58601	5.2151e-009
58602	5.1711e-009
58603	5.043e-009
58604	5.1045e-009
58605	5.0896e-009
58606	4.7589e-009
58607	4.6296e-009
58608	4.6589e-009
58609	4.7414e-009
58610	4.877e-009
58611	4.6563e-009
58612	4.8812e-009
58613	4.9043e-009
58614	4.9645e-009
58615	4.9499e-009
58616	4.3522e-009
58617	4.1831e-009
58618	4.3986e-009
58619	4.2167e-009
58620	4.389e-009
58621	4.3714e-009
58622	4.4008e-009
58623	4.3804e-009
58624	4.4148e-009
58625	4.2851e-009
58626	4.2853e-009
58627	4.1229e-009
58628	4.2303e-009
58629	4.1188e-009
58630	4.1425e-009
58631	4.2581e-009
58632	4.2924e-009
58633	4.1195e-009
58634	4.1292e-009
58635	4.2685e-009
58636	4.15e-009
58637	4.1006e-009
58638	4.2151e-009
58639	4.2685e-009
58640	4.2847e-009
58641	4.2667e-009
58642	4.6527e-009
58643	4.6407e-009
58644	4.5116e-009
58645	4.5784e-009
58646	4.6956e-009
58647	4.6119e-009
58648	4.6025e-009
58649	4.4801e-009
58650	4.81e-009
58651	4.8553e-009
58652	4.8053e-009
58653	5.4031e-009
58654	5.5771e-009
58655	5.579e-009
58656	5.5791e-009
58657	4.543e-009
58658	4.3375e-009
58659	4.4421e-009
58660	4.3817e-009
58661	5.1748e-009
58662	4.4344e-009
58663	4.4459e-009
58664	4.4148e-009
58665	4.4628e-009
58666	4.5164e-009
58667	4.4325e-009
58668	4.4833e-009
58669	4.4858e-009
58670	4.4662e-009
58671	4.2729e-009
58672	4.2525e-009
58673	4.2751e-009
58674	4.616e-009
58675	4.4382e-009
58676	4.532e-009
58677	4.5349e-009
58678	4.5618e-009
58679	4.6007e-009
58680	4.3656e-009
58681	4.5395e-009
58682	4.3824e-009
58683	4.4279e-009
58684	4.5028e-009
58685	4.4138e-009
58686	4.4018e-009
58687	4.4025e-009
58688	4.3951e-009
58689	4.3612e-009
58690	4.3421e-009
58691	4.4174e-009
58692	4.3962e-009
58693	4.2834e-009
58694	4.4082e-009
58695	4.3929e-009
58696	4.2255e-009
58697	4.2519e-009
58698	4.303e-009
58699	4.3224e-009
58700	4.208e-009
58701	4.2413e-009
58702	4.3317e-009
58703	4.4065e-009
58704	4.3861e-009
58705	4.2216e-009
58706	4.2465e-009
58707	4.3271e-009
58708	4.9533e-009
58709	5.1312e-009
58710	5.0744e-009
58711	4.4138e-009
58712	4.4598e-009
58713	4.2744e-009
58714	4.3931e-009
58715	4.4346e-009
58716	4.3732e-009
58717	4.4399e-009
58718	4.1884e-009
58719	4.3751e-009
58720	4.158e-009
58721	4.2652e-009
58722	4.223e-009
58723	4.2684e-009
58724	4.13e-009
58725	4.2153e-009
58726	4.6531e-009
58727	4.6274e-009
58728	4.167e-009
58729	4.1427e-009
58730	4.3263e-009
58731	4.4192e-009
58732	4.3861e-009
58733	4.4013e-009
58734	4.5067e-009
58735	4.1058e-009
58736	4.1165e-009
58737	4.167e-009
58738	4.1194e-009
58739	4.2034e-009
58740	4.3687e-009
58741	4.3498e-009
58742	4.5989e-009
58743	4.5967e-009
58744	4.136e-009
58745	4.1217e-009
58746	4.113e-009
58747	4.1478e-009
58748	4.3495e-009
58749	4.5425e-009
58750	4.6501e-009
58751	5.3147e-009
58752	5.1909e-009
58753	4.2148e-009
58754	4.2327e-009
58755	4.6577e-009
58756	4.4181e-009
58757	4.3225e-009
58758	4.4593e-009
58759	4.2802e-009
58760	4.3625e-009
58761	4.4103e-009
58762	3.9431e-009
58763	3.8658e-009
58764	3.9264e-009
58765	3.8839e-009
58766	3.779e-009
58767	3.7758e-009
58768	3.9675e-009
58769	3.796e-009
58770	3.9913e-009
58771	3.7903e-009
58772	3.9327e-009
58773	3.9605e-009
58774	4.1557e-009
58775	4.217e-009
58776	4.3815e-009
58777	4.1942e-009
58778	4.1341e-009
58779	4.3525e-009
58780	4.3175e-009
58781	4.326e-009
58782	3.9686e-009
58783	4.0443e-009
58784	4.2364e-009
58785	4.0876e-009
58786	4.0687e-009
58787	3.9616e-009
58788	3.9653e-009
58789	4.0221e-009
58790	3.9252e-009
58791	3.9607e-009
58792	3.9056e-009
58793	3.6958e-009
58794	3.7426e-009
58795	3.7264e-009
58796	3.7592e-009
58797	3.8689e-009
58798	3.7618e-009
58799	3.9552e-009
58800	3.9276e-009
58801	4.0429e-009
58802	4.1998e-009
58803	3.9804e-009
58804	4.0014e-009
58805	4.2081e-009
58806	4.0179e-009
58807	4.0443e-009
58808	4.2369e-009
58809	4.1602e-009
58810	3.9533e-009
58811	3.8158e-009
58812	3.9419e-009
58813	3.8357e-009
58814	4.0285e-009
58815	3.9406e-009
58816	3.8092e-009
58817	3.9481e-009
58818	3.9789e-009
58819	3.9682e-009
58820	3.7822e-009
58821	3.8899e-009
58822	3.8917e-009
58823	3.9433e-009
58824	3.7822e-009
58825	3.8911e-009
58826	3.9747e-009
58827	3.7843e-009
58828	3.9319e-009
58829	3.7963e-009
58830	3.6932e-009
58831	3.7011e-009
58832	3.7884e-009
58833	3.7138e-009
58834	3.8507e-009
58835	3.6639e-009
58836	3.6803e-009
58837	3.7678e-009
58838	3.7964e-009
58839	3.9497e-009
58840	3.8966e-009
58841	3.9706e-009
58842	3.9212e-009
58843	4.2424e-009
58844	3.6082e-009
58845	3.5329e-009
58846	3.5916e-009
58847	3.6251e-009
58848	3.4757e-009
58849	3.487e-009
58850	3.6742e-009
58851	3.67e-009
58852	3.5795e-009
58853	3.5281e-009
58854	3.5702e-009
58855	3.8324e-009
58856	4.1413e-009
58857	3.8358e-009
58858	3.9232e-009
58859	3.9447e-009
58860	4.0605e-009
58861	3.8485e-009
58862	4.1368e-009
58863	3.9854e-009
58864	3.6727e-009
58865	3.7935e-009
58866	3.6555e-009
58867	3.6906e-009
58868	3.8e-009
58869	3.6891e-009
58870	3.6605e-009
58871	3.8059e-009
58872	3.6585e-009
58873	3.6764e-009
58874	3.8242e-009
58875	3.6887e-009
58876	3.6499e-009
58877	3.6716e-009
58878	3.7593e-009
58879	3.7825e-009
58880	3.979e-009
58881	3.9325e-009
58882	4.0472e-009
58883	4.681e-009
58884	4.6818e-009
58885	3.7935e-009
58886	3.9116e-009
58887	3.9876e-009
58888	3.7647e-009
58889	3.9038e-009
58890	3.9205e-009
58891	4.021e-009
58892	3.8227e-009
58893	3.8086e-009
58894	4.0077e-009
58895	3.7748e-009
58896	3.6275e-009
58897	3.7832e-009
58898	3.6736e-009
58899	3.6343e-009
58900	3.5388e-009
58901	3.6716e-009
58902	3.6431e-009
58903	3.9524e-009
58904	3.8647e-009
58905	3.9026e-009
58906	3.8106e-009
58907	3.7938e-009
58908	3.7649e-009
58909	3.9139e-009
58910	3.9657e-009
58911	3.9998e-009
58912	3.8952e-009
58913	3.9475e-009
58914	3.8151e-009
58915	3.6611e-009
58916	3.665e-009
58917	3.7758e-009
58918	4.6723e-009
58919	4.2539e-009
58920	4.2015e-009
58921	4.2764e-009
58922	3.5637e-009
58923	3.4333e-009
58924	3.5988e-009
58925	3.4595e-009
58926	3.5589e-009
58927	3.9958e-009
58928	3.8376e-009
58929	3.9289e-009
58930	3.783e-009
58931	3.8928e-009
58932	3.9423e-009
58933	3.7325e-009
58934	3.8102e-009
58935	4.056e-009
58936	4.0854e-009
58937	4.1974e-009
58938	3.9254e-009
58939	4.0357e-009
58940	4.1144e-009
58941	3.6845e-009
58942	3.7942e-009
58943	3.6959e-009
58944	4.2051e-009
58945	4.0735e-009
58946	4.0306e-009
58947	4.086e-009
58948	4.0629e-009
58949	4.3241e-009
58950	4.2224e-009
58951	4.193e-009
58952	4.2523e-009
58953	4.3619e-009
58954	4.1892e-009
58955	4.4124e-009
58956	4.4145e-009
58957	3.658e-009
58958	3.5099e-009
58959	3.6434e-009
58960	3.5141e-009
58961	3.9306e-009
58962	4.185e-009
58963	4.0069e-009
58964	4.1439e-009
58965	4.138e-009
58966	4.0085e-009
58967	3.9878e-009
58968	3.8572e-009
58969	3.803e-009
58970	3.7933e-009
58971	3.9693e-009
58972	3.9828e-009
58973	3.9455e-009
58974	3.7952e-009
58975	3.8504e-009
58976	3.7742e-009
58977	3.7692e-009
58978	3.9498e-009
58979	4.1046e-009
58980	4.2042e-009
58981	4.1443e-009
58982	4.0669e-009
58983	4.0626e-009
58984	4.169e-009
58985	3.9928e-009
58986	4.0193e-009
58987	4.0983e-009
58988	3.9704e-009
58989	4.1507e-009
58990	4.0598e-009
58991	3.8469e-009
58992	3.7068e-009
58993	3.8282e-009
58994	3.6601e-009
58995	4.2509e-009
58996	4.2856e-009
58997	4.3176e-009
58998	4.3526e-009
58999	3.7366e-009
59000	3.7749e-009
59001	3.7607e-009
59002	3.7711e-009
59003	3.8879e-009
59004	3.8835e-009
59005	3.802e-009
59006	4.0662e-009
59007	3.8732e-009
59008	4.0578e-009
59009	4.0005e-009
59010	3.9052e-009
59011	3.7476e-009
59012	3.8647e-009
59013	3.7897e-009
59014	4.211e-009
59015	4.0108e-009
59016	4.0394e-009
59017	4.0375e-009
59018	4.1289e-009
59019	4.244e-009
59020	4.2631e-009
59021	4.2412e-009
59022	4.2332e-009
59023	3.8494e-009
59024	3.8136e-009
59025	3.7261e-009
59026	3.7803e-009
59027	3.9089e-009
59028	4.3007e-009
59029	4.3037e-009
59030	4.2318e-009
59031	4.1972e-009
59032	4.2227e-009
59033	4.1432e-009
59034	4.3308e-009
59035	4.2277e-009
59036	4.1488e-009
59037	4.0246e-009
59038	4.1738e-009
59039	4.2112e-009
59040	4.0524e-009
59041	3.9826e-009
59042	4.0958e-009
59043	4.3808e-009
59044	4.2988e-009
59045	4.4156e-009
59046	4.2149e-009
59047	4.1176e-009
59048	4.2925e-009
59049	4.1301e-009
59050	4.0743e-009
59051	4.1719e-009
59052	4.2556e-009
59053	4.0959e-009
59054	4.1881e-009
59055	4.2028e-009
59056	4.3587e-009
59057	4.4046e-009
59058	4.2502e-009
59059	4.1788e-009
59060	4.1752e-009
59061	4.2711e-009
59062	4.3571e-009
59063	4.292e-009
59064	4.1972e-009
59065	4.1651e-009
59066	3.9195e-009
59067	4.0557e-009
59068	4.2306e-009
59069	3.9998e-009
59070	3.9567e-009
59071	3.9819e-009
59072	4.0683e-009
59073	3.9456e-009
59074	3.806e-009
59075	3.7727e-009
59076	3.7228e-009
59077	3.9522e-009
59078	3.8487e-009
59079	4.0788e-009
59080	4.2926e-009
59081	4.2206e-009
59082	4.1095e-009
59083	4.1329e-009
59084	4.2326e-009
59085	4.2314e-009
59086	4.3099e-009
59087	3.8461e-009
59088	3.8672e-009
59089	4.0961e-009
59090	3.9844e-009
59091	4.0076e-009
59092	3.91e-009
59093	3.9068e-009
59094	4.1066e-009
59095	4.0369e-009
59096	4.1429e-009
59097	4.219e-009
59098	3.9649e-009
59099	3.9128e-009
59100	3.8838e-009
59101	3.9986e-009
59102	4.4026e-009
59103	4.4304e-009
59104	4.5316e-009
59105	4.5127e-009
59106	4.4287e-009
59107	4.3286e-009
59108	3.7738e-009
59109	3.7835e-009
59110	3.8976e-009
59111	3.8247e-009
59112	3.8962e-009
59113	3.815e-009
59114	4.3078e-009
59115	4.2187e-009
59116	4.1013e-009
59117	4.1923e-009
59118	4.2635e-009
59119	4.0802e-009
59120	4.2345e-009
59121	4.0593e-009
59122	4.0159e-009
59123	3.9907e-009
59124	4.0516e-009
59125	4.0487e-009
59126	4.1705e-009
59127	4.0266e-009
59128	4.4167e-009
59129	4.4054e-009
59130	4.5645e-009
59131	4.6037e-009
59132	4.5153e-009
59133	4.4772e-009
59134	4.4563e-009
59135	4.6109e-009
59136	4.5956e-009
59137	3.7598e-009
59138	3.8021e-009
59139	3.7997e-009
59140	3.7257e-009
59141	4.3215e-009
59142	4.3402e-009
59143	4.3198e-009
59144	4.3997e-009
59145	4.1166e-009
59146	4.0743e-009
59147	4.0712e-009
59148	4.0306e-009
59149	4.0635e-009
59150	4.1519e-009
59151	4.2484e-009
59152	4.1854e-009
59153	4.0872e-009
59154	4.4033e-009
59155	4.4423e-009
59156	4.1574e-009
59157	4.243e-009
59158	3.7559e-009
59159	3.8022e-009
59160	3.7052e-009
59161	3.7416e-009
59162	3.8318e-009
59163	3.4664e-009
59164	3.5535e-009
59165	4.4526e-009
59166	4.1849e-009
59167	4.5308e-009
59168	4.2902e-009
59169	4.2222e-009
59170	4.2414e-009
59171	4.3393e-009
59172	3.8015e-009
59173	4.657e-009
59174	4.3572e-009
59175	4.452e-009
59176	4.39e-009
59177	3.8464e-009
59178	3.7284e-009
59179	3.8893e-009
59180	3.8185e-009
59181	3.8747e-009
59182	4.3007e-009
59183	4.1314e-009
59184	4.0687e-009
59185	4.0209e-009
59186	4.1321e-009
59187	4.2635e-009
59188	4.0729e-009
59189	4.1026e-009
59190	4.5166e-009
59191	4.776e-009
59192	4.591e-009
59193	4.3068e-009
59194	4.4391e-009
59195	4.1823e-009
59196	4.1707e-009
59197	4.2014e-009
59198	4.2178e-009
59199	4.2436e-009
59200	4.087e-009
59201	4.3443e-009
59202	4.5447e-009
59203	4.6818e-009
59204	4.5348e-009
59205	4.3631e-009
59206	4.3798e-009
59207	4.5471e-009
59208	4.4548e-009
59209	4.5505e-009
59210	4.4635e-009
59211	4.4559e-009
59212	4.4054e-009
59213	4.7086e-009
59214	4.3575e-009
59215	4.6834e-009
59216	4.5856e-009
59217	4.3644e-009
59218	4.0926e-009
59219	4.1733e-009
59220	4.2698e-009
59221	4.0802e-009
59222	4.1087e-009
59223	3.9862e-009
59224	4.0117e-009
59225	4.1324e-009
59226	4.1651e-009
59227	3.9846e-009
59228	4.0019e-009
59229	3.8907e-009
59230	4.0213e-009
59231	3.977e-009
59232	3.9201e-009
59233	3.9639e-009
59234	3.9703e-009
59235	3.8996e-009
59236	3.9488e-009
59237	4.6479e-009
59238	4.7516e-009
59239	4.7889e-009
59240	3.553e-009
59241	3.311e-009
59242	3.5336e-009
59243	3.5705e-009
59244	3.4795e-009
59245	4.276e-009
59246	4.2451e-009
59247	4.2638e-009
59248	4.3475e-009
59249	4.7698e-009
59250	4.5475e-009
59251	4.769e-009
59252	4.7927e-009
59253	4.6292e-009
59254	4.6427e-009
59255	4.7429e-009
59256	4.6323e-009
59257	4.5934e-009
59258	4.5713e-009
59259	4.5794e-009
59260	4.2564e-009
59261	4.2521e-009
59262	4.2767e-009
59263	4.3227e-009
59264	3.5519e-009
59265	3.7687e-009
59266	3.9143e-009
59267	3.8951e-009
59268	3.7771e-009
59269	3.8798e-009
59270	3.9168e-009
59271	4.9498e-009
59272	4.6023e-009
59273	4.8245e-009
59274	4.934e-009
59275	3.7285e-009
59276	3.5189e-009
59277	3.7373e-009
59278	3.7428e-009
59279	3.6484e-009
59280	3.7511e-009
59281	3.6774e-009
59282	3.5876e-009
59283	3.5393e-009
59284	3.4647e-009
59285	3.3695e-009
59286	3.3579e-009
59287	4.0087e-009
59288	4.1293e-009
59289	4.0362e-009
59290	3.9929e-009
59291	3.7263e-009
59292	3.8863e-009
59293	3.8596e-009
59294	3.8158e-009
59295	3.7946e-009
59296	4.8999e-009
59297	4.9871e-009
59298	5.1492e-009
59299	4.6579e-009
59300	4.635e-009
59301	4.6748e-009
59302	4.6778e-009
59303	4.7872e-009
59304	4.8067e-009
59305	4.3472e-009
59306	4.3123e-009
59307	4.3961e-009
59308	3.924e-009
59309	3.838e-009
59310	3.9861e-009
59311	3.7585e-009
59312	3.9152e-009
59313	3.9719e-009
59314	3.9287e-009
59315	3.8288e-009
59316	3.904e-009
59317	4.0899e-009
59318	3.9151e-009
59319	3.9426e-009
59320	3.9539e-009
59321	4.674e-009
59322	4.9236e-009
59323	4.7997e-009
59324	4.6628e-009
59325	3.5352e-009
59326	3.6819e-009
59327	3.698e-009
59328	3.6773e-009
59329	4.7711e-009
59330	4.9415e-009
59331	4.9316e-009
59332	4.9056e-009
59333	4.9781e-009
59334	4.5049e-009
59335	4.5152e-009
59336	4.8841e-009
59337	4.6892e-009
59338	4.8611e-009
59339	4.6778e-009
59340	4.5582e-009
59341	4.6083e-009
59342	4.759e-009
59343	4.7294e-009
59344	4.6232e-009
59345	4.4178e-009
59346	4.4016e-009
59347	3.8106e-009
59348	3.7448e-009
59349	3.6551e-009
59350	3.8027e-009
59351	4.3393e-009
59352	4.3336e-009
59353	4.5029e-009
59354	4.4174e-009
59355	2.6428e-009
59356	2.8771e-009
59357	2.7611e-009
59358	3.9333e-009
59359	3.894e-009
59360	3.7763e-009
59361	3.887e-009
59362	3.9132e-009
59363	3.8041e-009
59364	4.405e-009
59365	4.4867e-009
59366	4.4599e-009
59367	4.5241e-009
59368	4.7745e-009
59369	4.6898e-009
59370	4.9111e-009
59371	4.9352e-009
59372	3.1832e-009
59373	3.6353e-009
59374	3.2775e-009
59375	3.3511e-009
59376	3.6052e-009
59377	3.5114e-009
59378	3.5211e-009
59379	3.1514e-009
59380	3.446e-009
59381	4.3859e-009
59382	4.4293e-009
59383	4.4941e-009
59384	3.9423e-009
59385	3.8962e-009
59386	3.9251e-009
59387	3.9339e-009
59388	3.8359e-009
59389	3.6102e-009
59390	3.3886e-009
59391	3.323e-009
59392	3.5322e-009
59393	3.3677e-009
59394	3.6048e-009
59395	4.3045e-009
59396	4.4733e-009
59397	4.3786e-009
59398	4.3275e-009
59399	4.3732e-009
59400	4.4299e-009
59401	4.5712e-009
59402	4.4401e-009
59403	5.0113e-009
59404	4.9402e-009
59405	5.1785e-009
59406	5.1112e-009
59407	4.8736e-009
59408	5.1468e-009
59409	5.1731e-009
59410	5.2061e-009
59411	4.751e-009
59412	5.0507e-009
59413	3.0762e-009
59414	2.9094e-009
59415	3.0207e-009
59416	2.907e-009
59417	2.9509e-009
59418	2.6258e-009
59419	2.6114e-009
59420	2.7131e-009
59421	2.5365e-009
59422	5.053e-009
59423	4.8698e-009
59424	4.9512e-009
59425	4.9213e-009
59426	5.0035e-009
59427	4.981e-009
59428	4.512e-009
59429	4.6055e-009
59430	4.5498e-009
59431	4.6424e-009
59432	4.511e-009
59433	4.5749e-009
59434	4.5004e-009
59435	3.9065e-009
59436	3.6781e-009
59437	3.8157e-009
59438	3.8703e-009
59439	3.7707e-009
59440	3.7514e-009
59441	3.8221e-009
59442	4.4076e-009
59443	4.653e-009
59444	4.5216e-009
59445	4.5113e-009
59446	4.5174e-009
59447	4.917e-009
59448	4.6155e-009
59449	4.7851e-009
59450	4.6797e-009
59451	3.6945e-009
59452	4.1445e-009
59453	3.8337e-009
59454	4.023e-009
59455	3.8762e-009
59456	3.9932e-009
